Gene,Half_Life
YHR107C,19.269462466735174
YJR051W,19.2579501762813
YGL011C,19.24391462877971
YGR259C,19.241822474140662
YKR068C,19.235430880738967
YPR025C,19.22241249097065
YLR041W,19.204403114095996
YGL017W,19.20108181591209
YHR182W,19.200140630127407
YJL208C,19.196394777419734
YGL051W,19.193437026880403
YNL126W,19.17930855477926
YBR163W,19.17509640595657
YKL032C,19.16865986058472
YDR488C,19.167467670700262
YDL018C,19.15062282947163
YHR208W,19.14415362940701
YMR246W,19.13945792959855
YBR187W,19.12085944669127
YFR039C,19.118155276196187
YBR220C,19.114620900189323
YLR433C,19.110821406472464
YDR397C,19.10781546632422
YKL034W,19.101125799732795
YOL005C,19.099535719332206
YDR300C,19.099292749915595
YIR022W,19.097440956296946
YLR335W,19.09414877840248
YOR210W,19.077283603617442
YBR302C,19.070950706798474
YHR039C,19.064016115748515
YMR113W,19.0595922218866
YIL019W,19.054100408094737
YJL030W,19.035299086393657
YMR310C,19.033037774789882
YNL048W,19.02028730669657
YDL173W,19.019239999879975
YJR075W,19.01881225973981
YLR129W,19.01614524100736
YPL101W,18.999464836570642
YHR162W,18.99559526373606
YBL103C,18.99467303643124
YGR145W,18.98315482929691
YHR091C,18.980667986535163
YFR041C,18.970901242258773
YER149C,18.953278108460992
YGR196C,18.92374524593016
YDR276C,18.923515629245433
YNL212W,18.897600996706572
YPR171W,18.89652205908517
YER124C,18.889727275481633
YGL129C,18.86524385435806
YCR050C,18.854709546456615
YOL142W,18.843512659866565
YBR061C,18.82073827868862
YHR005C,18.808264105205897
YFL034C-B,18.79591611749328
YOL009C,18.78302341879847
YGL187C,18.775447582630918
YDR116C,18.76959579168719
YDR189W,18.767678929700306
YML021C,18.767010411720463
YAR007C,18.766144460342748
YBL038W,18.76370927350519
YOR330C,18.755875548717324
YNL312W,18.75187172410378
YMR091C,18.747072298908588
YLR261C,18.742771600259935
YLR375W,18.739709730532365
YNR031C,18.732362301577645
YNL096C,18.72707319246051
YGL073W,18.72233800752208
YBL023C,18.720001375273863
YOL140W,18.69738197215726
YGR179C,18.693463412936715
YDR520C,18.69321842799614
YMR290C,18.687843939060276
YGL107C,18.6840601278718
YLR074C,18.677979029088725
YDL001W,18.674581428288036
YNL166C,18.666668366478635
YNL044W,18.66114556441241
YBL021C,18.646708182303996
YJL187C,18.64661371670135
YGL155W,18.64659232051417
YEL036C,18.63898377301395
YER126C,18.631210804190456
YGR223C,18.620184081830118
YLR105C,18.619223287390046
YDR268W,18.612641602844885
YNL032W,18.60890187209535
YBR171W,18.60500830631452
YNL321W,18.596806856703363
YBR015C,18.579147335655207
YGR017W,18.575453030571122
YKL214C,18.572567502253534
YGL075C,18.572379260569527
YER026C,18.5666775753654
YBL046W,18.53471389603176
YJL054W,18.530994218554124
YHR200W,18.519317594312156
YML110C,18.49673864301958
YMR266W,18.470795499539616
YJL133W,18.46733729277296
YDL144C,18.464138256740238
YLR011W,18.446402244045803
YBR087W,18.436102972401443
YBR151W,18.433381927148464
YLL013C,18.432515461148054
YKL012W,18.42942940379843
YER047C,18.42432458308033
YKR003W,18.4206600644043
YGL241W,18.418228354157687
YGR030C,18.41741623326567
YPR018W,18.416968304888183
YOL027C,18.409417113504606
YBL102W,18.400628862967594
YLR106C,18.39831051911346
YDR508C,18.397967148881907
YDR253C,18.394538955608343
YOR094W,18.381622436649923
YHR181W,18.37926637334046
YPR124W,18.352906544575806
YGR135W,18.347414407884497
YGL040C,18.31910247309068
YML069W,18.31113362833047
YOR189W,18.299798318673517
YKL186C,18.29953503042117
YMR131C,18.29845641757022
YLR018C,18.297912416735723
YLR428C,18.29078117159974
YIR028W,18.283664067312557
YDR381W,18.27631175914905
YIL114C,18.26969207798033
YPR134W,18.261550868338784
YJL164C,18.249030510845735
YLR208W,18.244968131489426
YIL016W,18.241616415489315
YGL049C,18.230648401267857
YOR236W,18.22990996322907
YAR069C,18.218611945268545
YJL124C,18.20133253922557
YOR368W,18.201281344650273
YPL117C,18.194045323274946
YMR309C,18.19106674908327
YAL033W,18.19043028590859
YGR044C,18.189068109755194
YFL041W,18.180098966678386
YHR207C,18.179622603426147
YGL203C,18.169323432910783
YOR362C,18.163688427569358
YDR331W,18.15642919157508
YBL012C,18.1562323265554
YCL017C,18.14625194965852
YPL133C,18.143058923940146
YDR232W,18.13736784902657
YPR118W,18.12977409284807
YKL023W,18.125271760463736
YLR452C,18.115330468706517
YLL011W,18.103042868068005
YCR059C,18.102787162234744
YKR027W,18.101236621978163
YMR200W,18.096293090634486
YDR292C,18.090962681896528
YOR252W,18.078864302927375
YGL067W,18.07217202910134
YGL181W,18.065951223595594
YLR229C,18.0508444412365
YKR025W,18.05008106832774
YOR021C,18.032254223382647
YGR166W,18.02947709915691
YLL010C,17.995271599457645
YDR211W,17.990734059557507
YHL012W,17.98075524895462
YFL062W,17.96522946250994
YIR024C,17.95878590230481
YPR197C,17.958740802100305
YDR499W,17.93666400324997
YOR259C,17.92439426136391
YDL042C,17.92432847365032
YNL003C,17.92232324367481
YMR227C,17.91921540189062
YDL007W,17.913010983282636
YNL033W,17.906107657469246
YKL216W,17.902123128971212
YGL115W,17.884799276579038
YKL007W,17.87603513471234
YPR090W,17.861191425101353
YBR244W,17.853471717094028
YER039C,17.85086395423516
YHL011C,17.849175576416595
YHR123W,17.84189671206333
YLL002W,17.825500919462005
YGL003C,17.81270333086891
YJL209W,17.80016097070872
YGL197W,17.798876639353
YCL068C,17.794359178765088
YEL065W,17.779651871071266
YDL203C,17.776024951292126
YGL021W,17.77301679432918
YFL034C-A,17.7710006446989
YPL157W,17.765373384040753
YDR190C,17.761040891513847
YKL047W,17.760269355634296
YML122C,17.759748474804685
YIL092W,17.73813343107763
YPR024W,17.72960539854344
YPR113W,17.723896290886206
YFR038W,17.719626279204135
YML064C,17.6983446029082
YML133C,17.684104438708584
YGR195W,17.682337910791464
YLR040C,17.676680619998784
YNL163C,17.67624775579457
YPL078C,17.67393878357279
YPL015C,17.66015986296385
YGR262C,17.65754869466483
YNL177C,17.64314593014724
YOR316C,17.640013711992005
YHR083W,17.63587500700517
YNR052C,17.62768252346665
YGL012W,17.627081878227063
YDL060W,17.622655677124843
YKL144C,17.622475505768325
YJL203W,17.615643690498104
YDR507C,17.611207183860838
YER085C,17.598609116446248
YCR052W,17.586333931820235
YBR243C,17.581052015385463
YJR002W,17.55587641507552
YDL092W,17.544196820742183
YMR311C,17.537438918889055
YNL042W,17.533884142289157
YCR054C,17.52033497122015
YMR024W,17.515655136741717
YJL087C,17.511198530098294
YBL010C,17.509497746878385
YPL181W,17.50747409620577
YDR456W,17.502653498028046
YLR262C,17.4811133590735
YAR064W,17.479106099188844
YDR495C,17.47687485655342
YML048W,17.474316098866144
YDR423C,17.46838892555739
YBR042C,17.465098446099553
YLR104W,17.44256575909627
YOR149C,17.43816985640558
YNL284C,17.43681548819171
YJR155W,17.424449660610055
YGR296W,17.41300028821222
YMR326C,17.379201257138636
YIL169C,17.3637893339569
YLR336C,17.344606385114687
YKL134C,17.336744598887154
YOR047C,17.326894052751925
YHR217C,17.32468954672292
YCR084C,17.31703340041614
YLR466W,17.303262040750237
YLL036C,17.281430719515324
YDL120W,17.27638403343248
YIL022W,17.245337237880914
YLR378C,17.238054108921823
YCL058C,17.23369232263787
YDR329C,17.23306143252666
YCR105W,17.229364773348077
YGL001C,17.223152701743228
YHR024C,17.20978991679314
YCR049C,17.20359882977654
YHR119W,17.203457050210925
YBR043C,17.1890956311161
YMR203W,17.188955800223535
YFR011C,17.188797189709753
YDL033C,17.187119493610012
YHR128W,17.164119468968877
YGR065C,17.15697815077062
YNL070W,17.153502083462552
YDR390C,17.15219987982211
YMR093W,17.14255041591251
YOR254C,17.129420141424276
YGL201C,17.122859305582846
YLL033W,17.117832027653805
YMR163C,17.11647515176796
YLR285W,17.090603147926828
YDL189W,17.090197503232815
YDR172W,17.08144852761424
YGL025C,17.079506204278516
YDR408C,17.055646211202458
YMR307W,17.053920328833783
YKR078W,17.05384369291779
YLR222C,17.052603118888978
YBR257W,17.051892258267273
YGL139W,17.039718288127826
YDR187C,17.03923903644723
YBL104C,17.033484513878225
YNL137C,17.027129162464966
YOR023C,17.026512792949486
YOL056W,17.02038414506895
YMR146C,17.010422877169436
YJL179W,17.005842703780875
YGR208W,16.98378160890003
YDL166C,16.961800416354098
YDR440W,16.945243377816332
YDL217C,16.934131356162744
YBR143C,16.904916482985268
YJL220W,16.901767832641546
YNL068C,16.90037560233091
YHL004W,16.89289728609421
YMR080C,16.885693711482798
YNL132W,16.884554595141804
YDR086C,16.875638320658215
YDR234W,16.87417797138984
YBL093C,16.87125910082068
YDR497C,16.869791783241
YBR248C,16.869371892377412
YPR088C,16.859005069329154
YMR005W,16.856504086831865
YPL032C,16.848433423349753
YDR491C,16.838303506261777
YNL151C,16.81178354217123
YNL254C,16.8099566060223
YNL111C,16.808846360289383
YNR067C,16.780000914816696
YBR281C,16.770571254868766
YKR036C,16.736124688759215
YBR093C,16.732179696162735
YGR253C,16.70785173568853
YJL032W,16.69960311709328
YOL103W,16.695077159468486
YGR239C,16.686370786429155
YDR231C,16.683690201836786
YDR251W,16.66020398294698
YOL088C,16.656363247983005
YOL012C,16.65459029326489
YGR037C,16.64766496845893
YGL171W,16.646177927236252
YHL020C,16.62641937802512
YKR022C,16.611597352142503
YLR325C,16.60825949033515
YMR138W,16.605981420373002
YNL081C,16.600868502071634
YBL069W,16.59601559059136
YNR051C,16.59305624065968
YDR465C,16.59249686278439
YLR359W,16.582057351026943
YKL145W,16.58102646102211
YML126C,16.57943408981114
YIL093C,16.575097442479077
YGL111W,16.562316931032182
YFR050C,16.56132420672981
YDR542W,16.555847434572446
YDR061W,16.555321570228468
YDL047W,16.55527385982054
YOR067C,16.552737044028138
YDL055C,16.5335220879565
YGR200C,16.532915179030837
YGL044C,16.532590603633533
YDR119W,16.524675674329355
YLL031C,16.507646878469245
YHR040W,16.492212980731807
YHR152W,16.485243850828777
YKR062W,16.484307726807202
YPR175W,16.46300205718982
YLR330W,16.4397296100465
YNL219C,16.433895877379488
YGR227W,16.433809579785194
YGR108W,16.429366156611586
YCR037C,16.40245110431485
YBR288C,16.400974073191264
YJL010C,16.386013327392032
YLR154C,16.382557184659195
YIL106W,16.372340061539877
YGL216W,16.3707832024275
YOL011W,16.347294555845938
YBR003W,16.346623497043737
YGR245C,16.342360626870857
YMR314W,16.341506131870158
YGR041W,16.335456141802904
YKR084C,16.33184913970356
YKL164C,16.3057164434585
YJL219W,16.294602159699238
YGL243W,16.289101313610036
YKR092C,16.28478611714149
YKL143W,16.27898725354439
YDR322W,16.248831934870598
YKR093W,16.236357902328077
YDR145W,16.232409870480208
YGL248W,16.231367746978048
YMR118C,16.230320977648216
YDR105C,16.223170293108126
YDR087C,16.218542527425722
YGR189C,16.211864999050054
YPL259C,16.19888826924014
YHR175W,16.18938337389413
YPL081W,16.18621424012385
YKL205W,16.17633441822487
YBL107C,16.151930077761616
YBL067C,16.143079390912227
YOL062C,16.127822961559012
YNL098C,16.109473625621
YMR221C,16.103632228408966
YPL094C,16.09595196545978
YPL237W,16.083857584577164
YGR280C,16.077039659010246
YMR272C,16.064973545558992
YMR130W,16.0524359821595
YMR212C,16.046945218309222
YFR031C,16.04081522461817
YOR294W,16.027600554733493
YFR013W,16.026811381072964
YPR106W,16.023736507730334
YPL111W,16.015569575197492
YIL064W,16.006149425364327
YDR076W,16.004746559403298
YBL052C,16.00409000734072
YNL094W,16.00064210259662
YDR100W,16.000583495794995
YBR095C,15.997622175378247
YOR048C,15.990577611147627
YNL252C,15.982878563314182
YLR017W,15.979742604319327
YOR257W,15.977962539856641
YNL308C,15.959788455065338
YPR035W,15.957246110534811
YNL217W,15.94640147810538
YGL185C,15.913589060320128
YDL099W,15.87643862626788
YGL069C,15.865742615940901
YOR115C,15.864359877104283
YMR064W,15.860846080684258
YCR068W,15.859399591882084
YGL130W,15.834264689322643
YOR098C,15.830205896643271
YML015C,15.817242771924821
YOL135C,15.785805904629235
YKL079W,15.758319066476709
YLL009C,15.7575354316563
YDR044W,15.752105895246675
YNL292W,15.732610567528377
YOR304W,15.720435917125055
YPR009W,15.711383586321583
YNL087W,15.710635450785942
YGR221C,15.700263379310734
YDR489W,15.69680043517335
YPL011C,15.694736545977264
YKL015W,15.690252730686682
YGR006W,15.686480697272577
YMR305C,15.684432096555609
YIL015W,15.684017900073487
YMR161W,15.68357992264729
YNL240C,15.668795452048661
YDR026C,15.668734265432272
YKL063C,15.666314404882243
YBL005W-B,15.655766460137372
YML105C,15.655020496767925
YDL097C,15.647273011145659
YIL038C,15.63692619253829
YLR182W,15.622132677345764
YLR353W,15.607282280180902
YER016W,15.606105601588148
YBR300C,15.602428984798246
YDR352W,15.595418523119633
YKL028W,15.57760692579114
YKR081C,15.575817406197993
YNL029C,15.572566308873817
YFR007W,15.567799356412882
YDL159W,15.56267152678138
YPL063W,15.560745552094465
YJR071W,15.556402474633666
YPL163C,15.55130159343358
YOL014W,15.544308689108618
YDL003W,15.537976580767323
YNR015W,15.536682574628031
YNL291C,15.535488094144114
YML027W,15.529265611925704
YLL035W,15.509134369417078
YER148W,15.506423515751075
YIL103W,15.502664909152186
YOL054W,15.501521901853664
YJR099W,15.48176023087023
YPL211W,15.47890611799905
YGR181W,15.47070894595746
YLL012W,15.463780195476602
YPR010C,15.427948518831345
YNL290W,15.407078831777932
YCR090C,15.406118679771197
YOR272W,15.404740636219264
YPL129W,15.382453919357552
YCR027C,15.377436451253297
YOL146W,15.361258626947105
YLR331C,15.359260987998558
YNL228W,15.358545083980946
YOR088W,15.350287693653918
YOL070C,15.326063531533391
YFR055W,15.285019537816872
YBR271W,15.283760924067698
YDR396W,15.27893676730977
YML099C,15.27803295065339
YBR105C,15.270209876719344
YPL075W,15.269584808913594
YHR158C,15.254267886074388
YDL213C,15.23429933583318
YLR372W,15.234118330414736
YLR007W,15.23411724037851
YPL124W,15.230657882198194
YDR375C,15.206752246722537
YML022W,15.203223278013922
YPL266W,15.201341942333515
YEL042W,15.194176186200025
YDR312W,15.186740216532023
YHR030C,15.186485889214396
YCR047C,15.170189871410953
YBR073W,15.168788875865085
YMR171C,15.164157558243327
YKL165C,15.145915398155344
YMR011W,15.139238139165357
YPR126C,15.135557530061222
YCR034W,15.129813698330251
YLR449W,15.123148449320047
YMR238W,15.119249826046767
YKR079C,15.116712273576926
YLR055C,15.104182950928964
YDR229W,15.097622617870341
YOR058C,15.090293026283023
YFL020C,15.07014943935584
YDR434W,15.068104553645437
YCR039C,15.061672706242847
YDR160W,15.035570483090188
YGR082W,15.015231289550783
YGR261C,15.005077635835349
YMR119W,14.98902026780857
YKL125W,14.984856025467025
YNL075W,14.97595727191957
YBR239C,14.97345229077879
YML060W,14.969891712320043
YHR197W,14.961844843852669
YOL144W,14.957200717736528
YJR060W,14.942035357475563
YOR222W,14.92092025918482
YIL176C,14.890971904592199
YOL130W,14.885616229798398
YNL021W,14.878774556711079
YBR279W,14.877011497950898
YKR056W,14.868910894019299
YBL002W,14.867922004652039
YGL097W,14.860721794224206
YNL112W,14.85947722303059
YEL037C,14.855587290942236
YLR093C,14.838200088961335
YOR026W,14.835974160486323
YJL115W,14.824032844360554
YML125C,14.822959584418037
YOR229W,14.81901860370269
YOR301W,14.812717426241662
YCL016C,14.803635024727805
YGR064W,14.774351442261004
YKR028W,14.76880067367942
YJL063C,14.76309896831967
YGR152C,14.759107964965054
YPR029C,14.746810296217275
YGR275W,14.745200224899742
YOR091W,14.734611658564832
YGR035C,14.719988485347663
YGR104C,14.709779770836954
YDR451C,14.689524833615886
YPL207W,14.688025552064628
YDR152W,14.684741128856253
YNR027W,14.681168491437674
YDR498C,14.656968465905614
YDL056W,14.655898104654737
YKL176C,14.653555882624822
YJL008C,14.65082830359596
YKR038C,14.647314630108418
YLR073C,14.644894136814024
YPL053C,14.619053776557323
YJR064W,14.608976181547105
YBR104W,14.594672045529059
YDL148C,14.589365385730583
YHR062C,14.57266121654604
YKR085C,14.571035098412716
YDR091C,14.568804695584673
YNL330C,14.563548101054177
YML017W,14.536071787425655
YCR043C,14.51683928694398
YLR228C,14.516514899734215
YER118C,14.480874510810281
YNL333W,14.472138658155131
YNR045W,14.468718671485492
YNL314W,14.464172660610213
YPR060C,14.460064890370969
YKL030W,14.44565412597192
YBR077C,14.434478765830406
YDR407C,14.428880478113504
YOL148C,14.419235910984892
YDL128W,14.399136373186815
YBR004C,14.371751641066327
YCR073C,14.364301328315994
YHR052W,14.355548673294816
YMR289W,14.32438252874666
YOR209C,14.312523183651797
YJR001W,14.31210333013363
YPR136C,14.301376288330664
YML081W,14.295797215592884
YMR300C,14.29383891339692
YGL120C,14.293567396278183
YOL124C,14.292180509333807
YML071C,14.289962504382425
YDR289C,14.284522071322614
YNR011C,14.282805188494113
YDR233C,14.280820089440539
YBR103W,14.268190156320037
YPL072W,14.259221210624327
YEL032W,14.254728541020249
YBR195C,14.241528085968403
YKL029C,14.23549454638785
YBR260C,14.23458762278167
YLR321C,14.222259034131328
YNL180C,14.209415479520214
YGR069W,14.207474069247304
YGR068C,14.200329021055378
YLL003W,14.159836533951829
YER006W,14.15916805838051
YPL055C,14.158595490409473
YGL090W,14.129697447636858
YCR072C,14.11728542857594
YNL278W,14.099939549373852
YOL155C,14.094693358566019
YBL028C,14.073079934195613
YDL153C,14.066480594334868
YKL196C,14.063000050795544
YOR080W,14.062223249697576
YIL030C,14.047374079587968
YPL050C,14.036348867169181
YNL066W,14.035018943546746
YOR188W,14.010914379081129
YHR201C,14.003310873697245
YNL153C,13.994721503211451
YNL141W,13.978425857729016
YOR260W,13.97505404049152
YBR276C,13.957407106060534
YDR544C,13.952906350778012
YBR107C,13.923968527671663
YDR045C,13.923180830206546
YGR054W,13.917567997555821
YGR014W,13.883704691589983
YCL055W,13.883206199160762
YDR194C,13.881950389765228
YNL256W,13.877181723938852
YJR160C,13.874210230414828
YNL268W,13.867783411828318
YDL031W,13.861447879343618
YHR005C-A,13.855357361186742
YCL049C,13.850333543811054
YDR068W,13.845792964125907
YHR045W,13.837695490496834
YLR056W,13.83261029131557
YBR247C,13.831074425004303
YPL183C,13.820574810315712
YJL212C,13.816780995855616
YGL116W,13.815198219431581
YPL013C,13.809453886185333
YOR117W,13.797521967948095
YDR466W,13.780199596214622
YDL202W,13.776696647957197
YML030W,13.765161678381485
YNL090W,13.760648944044593
YNR017W,13.740977883531372
YJR006W,13.735266251111398
YBR028C,13.717825718404164
YPL082C,13.711983667064285
YNL121C,13.70990851297833
YPL244C,13.705710363853123
YDR101C,13.702955448637407
YER017C,13.686554157548088
YGL099W,13.672038605351112
YDR213W,13.650500643568837
YDR047W,13.648409773219598
YOR004W,13.634450360714657
YPL221W,13.62579694480514
YNL047C,13.621395132693873
YIL090W,13.610806573520643
YER171W,13.609054835131975
YCR065W,13.605957486346822
YPL204W,13.600555186704334
YGL082W,13.582014352062885
YGR128C,13.565657073467449
YNL004W,13.555465742377743
YBR055C,13.542959042468372
YKL175W,13.531382467908434
YOR037W,13.525667227962934
YKL016C,13.521159898346818
YLR357W,13.457771978974739
YBR235W,13.456347066731704
YPL086C,13.454072632406389
YMR288W,13.444711339770002
YGL084C,13.444052359411032
YDR167W,13.433554184800197
YPR176C,13.431384399315785
YNL258C,13.419545095871301
YBR110W,13.412194929690097
YEL046C,13.406174734302638
YOR017W,13.403534407637883
YEL040W,13.40282924217721
YPR041W,13.382712396405303
YPR103W,13.377353152999888
YIL175W,13.372919313697366
YLR200W,13.371506230173473
YPR137W,13.369738470755443
YLR230W,13.36664174712468
YDL198C,13.36635581003511
YBR138C,13.364235086609833
YMR144W,13.28954737093005
YLR079W,13.285595265030587
YCL005W,13.278405608661396
YML119W,13.25786598557272
YOR370C,13.257458322180941
YNL065W,13.257051747193382
YGL083W,13.25308405092494
YOR025W,13.23478350820288
YOL147C,13.211239667390567
YLR127C,13.207674118645533
YKR026C,13.183700110892252
YLR399C,13.153553759350132
YNL315C,13.137355246225988
YKR035C,13.12360260672611
YNL110C,13.068826100419344
YBL014C,13.06658225908921
YLR065C,13.048668430965185
YCR051W,13.0465758036093
YPL179W,13.028592184774574
YPL193W,13.018941393641628
YCL022C,13.01451599149835
YDL073W,13.005933652632741
YOR281C,12.996476402501713
YBR265W,12.993857717169364
YML082W,12.977260092489823
YMR002W,12.959815303966215
YGR162W,12.93482614944134
YNL283C,12.916699752885181
YER055C,12.911700772005538
YJR007W,12.90140859189654
YGR053C,12.90013262539421
YNL169C,12.896399059800418
YCR094W,12.8783140566607
YNL231C,12.85762857899671
YHR066W,12.853619186834456
YGR048W,12.853454295169364
YJL194W,12.792317563159514
YPL112C,12.78349534654451
YOR308C,12.762988101311791
YLL027W,12.74734470462516
YOR262W,12.727870715870443
YNL172W,12.710247214691273
YMR172W,12.70598570648611
YGL094C,12.704296291727152
YKR077W,12.7035311555298
YBR038W,12.703259444316336
YLR020C,12.69856758412776
YFR033C,12.688656302793142
YJR076C,12.67666623003803
YNL255C,12.65880566356636
YOR167C,12.6441796734156
YNL334C,12.626963300671282
YML046W,12.62558570656068
YDL206W,12.590738088174014
YLR196W,12.5870851482249
YLR180W,12.57160761960492
YIL142W,12.55639703119256
YPR145W,12.55318675943615
YHR072W,12.544496771979722
YBR267W,12.519900369414954
YGR159C,12.517337419988474
YJR147W,12.509021109085714
YNL089C,12.507072662498134
YML038C,12.500379379950436
YKL225W,12.492874972740756
YDR365C,12.488851678349992
YML106W,12.488688102014905
YOL017W,12.462023829923218
YPL146C,12.458747126603775
YIL021W,12.423533375335454
YJL198W,12.419334368144417
YPL238C,12.412933761994722
YBL039C,12.353627167966152
YNR046W,12.324400188079094
YPR169W,12.322278969533476
YBL024W,12.311195368045965
YMR039C,12.307801584428542
YDL063C,12.304573205737114
YKL170W,12.293545020597257
YGR003W,12.275877342299408
YLR320W,12.254479699839322
YML115C,12.25342431230737
YJR003C,12.235184207076541
YGR095C,12.225764471893497
YGR096W,12.21960819661139
YER025W,12.218274792632174
YPR051W,12.210470032948285
YDR346C,12.196277534376177
YCR103C,12.190760860734137
YLR186W,12.184687077475687
YJL129C,12.180570199693362
YLR141W,12.173904837321532
YDR120C,12.159732457852577
YML121W,12.15629758721823
YOR213C,12.145669204792762
YMR123W,12.131333705801532
YIL161W,12.110672852468383
YBR133C,12.108856619414686
YHR187W,12.101046655112544
YHR088W,12.089753778404464
YBL032W,12.083122125236116
YKL173W,12.083084983830336
YPL187W,12.078193572219233
YGL100W,12.065280093995815
YDR470C,12.06489723371413
YNL002C,12.05716646432034
YBR034C,12.052054449997806
YOL006C,12.045008824068717
YNL186W,12.04371693694833
YDR429C,12.02436605300017
YML080W,12.023304574710547
YCR040W,12.017056280446559
YGR187C,12.015473201447776
YBL068W,12.00766731304315
YPL243W,12.001794338451518
YDR267C,11.997479081692259
YAR033W,11.948114542854684
YPL043W,11.94789018627261
YJR069C,11.944034305586715
YHR205W,11.925321857068317
YDR175C,11.92173552910983
YCR092C,11.921030149186638
YMR185W,11.91096801158774
YDR441C,11.909529874944472
YHR135C,11.894646529879681
YLR059C,11.87520278242353
YPL128C,11.855617000723656
YJL083W,11.835138222295644
YHR214W,11.828102164585166
YHR081W,11.81720355949976
YLR292C,11.815796701544864
YHR196W,11.790904351147644
YDR349C,11.773063858102153
YCL024W,11.760822750785032
YPL108W,11.757780778046195
YML062C,11.75669896623323
YDR463W,11.738287265960299
YOL093W,11.735852176562833
YNL238W,11.716366524347569
YOR201C,11.713824366247465
YNL332W,11.711506979736354
YNL022C,11.70135910028696
YDR083W,11.697677557384905
YOR063W,11.685760711302985
YNR054C,11.678340235578636
YLR198C,11.67247102680408
YIL047C,11.646520749764804
YJR068W,11.643471631521939
YMR078C,11.581905369388208
YKL122C,11.56674573079339
YDL014W,11.533509997997824
YNL154C,11.511514723522083
YOR001W,11.486474555444252
YML102W,11.48606275357163
YNL124W,11.476805637279709
YGL213C,11.474445306016342
YBL112C,11.463636987932736
YDL211C,11.458201308738
YGR047C,11.452708431584348
YDR419W,11.446161608415952
YDR146C,11.42623034175535
YDR012W,11.4223825817703
YFR004W,11.415830725989098
YLR322W,11.402725381408677
YJL014W,11.402483956814033
YOL149W,11.388669688554762
YGL077C,11.364542262551945
YDR121W,11.35163283710347
YNL113W,11.341714616542355
YLR355C,11.32450955370962
YBR092C,11.302069932705601
YML092C,11.301606257441525
YDR297W,11.298252681463103
YMR033W,11.28924586891493
YPR143W,11.2880316236513
YPR163C,11.268918615611964
YDR361C,11.25226358840629
YLR147C,11.243756697594899
YOR206W,11.221340415503766
YIL002C,11.218465774295385
YHR143W-A,11.212025785554726
YLR291C,11.207239838655815
YPR110C,11.198191781491376
YLL008W,11.194720186277628
YOR232W,11.188010407627486
YDR188W,11.171702157898665
YMR282C,11.166737581930743
YDR299W,11.14994768318038
YOR320C,11.146196054414732
YMR239C,11.131358072083055
YCR096C,11.118535875771675
YPL227C,11.096209359417252
YPR141C,11.071122944119121
YDR348C,11.070623289425143
YGR177C,11.038565052698281
YOL115W,11.030292056177963
YNR009W,11.010920613964142
YCL031C,10.996475203470835
YNL282W,10.971230271836914
YNL061W,10.933352512087332
YPL141C,10.92413366211683
YNL216W,10.921520572615961
YOR340C,10.90366802381952
YER002W,10.877338848200093
YBR031W,10.876477854453285
YKL167C,10.84903277025544
YPR125W,10.846064471742118
YGR005C,10.816853203682545
YBR049C,10.813466172032397
YGR009C,10.792541266864063
YER084W,10.78998262868295
YLR380W,10.777288031696797
YCR106W,10.746337731113028
YFL023W,10.740109793254277
YBL035C,10.739268704649616
YHL050C,10.730519076811262
YBL025W,10.678643757805862
YOL125W,10.677047699900681
YGR119C,10.6654146287413
YFR028C,10.662376686900936
YPR120C,10.646330628514734
YML093W,10.645688364966633
YMR285C,10.634501532851097
YML083C,10.632131087878358
YKL082C,10.610345358100025
YHR143W,10.592765038526444
YGR160W,10.592719300485692
YAR018C,10.585796024876128
YDL074C,10.574790214092719
YOR233W,10.514313831970313
YDR494W,10.505772029768362
YOR045W,10.496559146372164
YJL122W,10.473786052574367
YHR013C,10.470854486564283
YJR070C,10.460096846571528
YLR115W,10.448333970670639
YKL059C,10.435752542007043
YBR215W,10.416837950013239
YLR382C,10.391576031048437
YGL072C,10.38446402148372
YGL071W,10.381062870137747
YLR401C,10.378076317789914
YMR055C,10.361835176220577
YPL044C,10.353283496948356
YGR046W,10.352351090712785
YMR066W,10.350433834675792
YKL178C,10.33802597302469
YLR057W,10.3222712146923
YCR102C,10.30426185716459
YBL003C,10.286790338928135
YHL046C,10.246919504837134
YHR127W,10.227241301885615
YDL182W,10.212231530769252
YER159C,10.208003256547782
YNL313C,10.200300831788935
YER107C,10.193873207940195
YOR212W,10.190698405174869
YOR327C,10.180808453397312
YDR413C,10.174352339530422
YDL201W,10.154299689697034
YPR190C,10.14480123460933
YOL077C,10.140126659023105
YLR319C,10.132912650778355
YKL004W,10.10270522851466
YER156C,10.05266392474713
YLR009W,10.043748913192424
YAL041W,10.036296715711911
YML031W,10.004051952410608
YOR243C,9.994920349096708
YKL156W,9.977373268374933
YOL020W,9.93834260463349
YMR263W,9.916703372175173
YCL067C,9.907187358463876
YMR277W,9.900102701589084
YBR155W,9.86030046411037
YKL009W,9.824328515842431
YNL082W,9.815599151322411
YBR153W,9.815241191607507
YGL112C,9.797921036705636
YDR224C,9.735867489979873
YNL248C,9.699228197912944
YIL061C,9.659681084800166
YFL025C,9.648935846271856
YER070W,9.619567013688338
YMR125W,9.618766703761239
YMR056C,9.613825254875248
YOR309C,9.602183742259767
YMR275C,9.597116070565107
YGR078C,9.592435825648385
YDL013W,9.59047370613024
YBR266C,9.573090207861659
YNL306W,9.504372513188635
